Geneid	GeneSymbol	Entrez	MouseSymbol	logFC_10vsC	logCPM_10vsC	PValue_10vsC	PAdj_10vsC	logFC_20vsC	logCPM_20vsC	PValue_20vsC	PAdj_20vsC	sig_10vsC	sig_20vsC	up_10vsC	up_20vsC	down_10vsC	down_20vsC	sig_col10	sig_col20
ENSG00000198919	DZIP3	9666	Dzip3	-0.08862392734957	3.67772780239963	0.344879286869887	0.510620233703633	-0.245879409533248	3.67772780239963	0.0090307636485818	0.0237881960875005	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000198920	KIAA0753	9851	4933427D14Rik	-0.117030792348121	4.54121937535476	0.155374806260048	0.290001594720886	-0.0192622459982455	4.54121937535476	0.814362270527107	0.873624697660579	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000198924	DCLRE1A	9937	Dclre1a	0.061902092206486	2.33852801859986	0.612197722310722	0.745363075706484	0.0259642147283737	2.33852801859986	0.831435373214655	0.885252091518347	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000198925	ATG9A	79065	Atg9a	0.083997649669674	5.89854632941604	0.263566005651461	0.422505592582526	0.0212092297957342	5.89854632941604	0.777731565046839	0.84641554194235	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000198931	APRT	353	Aprt	0.334919528451674	5.91875907828999	0.00016609581062655	0.00116796236212336	0.402415981142384	5.91875907828999	6.04198193416845e-06	3.89999252913501e-05	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000198932	GPRASP1	9737	Gprasp1	-0.722722634045379	1.17415664076567	6.59720959031832e-05	0.000527063940689504	-0.948188586555054	1.17415664076567	2.27431366571547e-07	2.02118692840146e-06	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000198933	TBKBP1	9755	Tbkbp1	-0.240783315456347	4.32299221430129	0.0169993726048709	0.0531136112573063	-0.180860830814032	4.32299221430129	0.0721078899606395	0.134748065569014	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000198934	MAGEE1	57692	Magee1	0.328149405374044	1.90354508972379	0.0297553196973435	0.0825866493401492	0.016350747249349	1.90354508972379	0.914298280826962	0.943256800395501	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000198937	CCDC167	154467	Ccdc167	0.390784198614684	3.15050048088539	0.00192703434375319	0.00922829788711858	0.360359222933779	3.15050048088539	0.0042322420750135	0.0124574832415007	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000198938	COX3	4514	NA	-0.180838389021169	11.1584595123619	0.277847228771387	0.438741436534376	-0.147934437687758	11.1584595123619	0.376167593686066	0.499664634458775	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000198939	ZFP2	80108	Zfp2	-0.335747134076008	-0.444371665770776	0.189228179256265	0.334205937518411	-0.567219123743294	-0.444371665770776	0.0294746291052205	0.0646500764176804	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000198945	L3MBTL3	84456	L3mbtl3	-0.388081142090197	2.69698437710065	0.000656730601974101	0.00374103703466602	-0.527748085897231	2.69698437710065	3.95347987089426e-06	2.6720320078055e-05	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000198947	DMD	1756	Dmd	-0.212810973786439	2.48566000024194	0.200726275886572	0.348478535784296	-0.306036602329261	2.48566000024194	0.0674161297522259	0.127324358464357	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000198948	MFAP3L	9848	Mfap3l	-0.133101148653719	4.23105913224144	0.428009863770078	0.59054020017092	-0.197680030099016	4.23105913224144	0.239303402958067	0.353162702787232	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000198951	NAGA	4668	Naga	0.00547550949513276	5.74492846152267	0.946858695922058	0.968854083315714	-0.150549738701974	5.74492846152267	0.0671092437928437	0.126906841075265	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000198952	SMG5	23381	Smg5	0.0824917740538625	6.74430939782166	0.271713852636884	0.431868492346758	0.22202291326384	6.74430939782166	0.0031073501511518	0.00953067614768286	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000198954	KIFBP	26128	Kifbp	0.492425173410633	6.14728048412062	5.01136207195863e-13	2.24569764606437e-11	0.548496531321405	6.14728048412062	8.22407573471066e-16	3.04044079912253e-14	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000198959	TGM2	7052	Tgm2	0.887599022252991	7.96069714528266	0.000115910475584131	0.000852354108870282	1.08540968473884	7.96069714528266	3.48161192859532e-06	2.38471872163352e-05	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	NotSig	Up
ENSG00000198960	ARMCX6	54470	Armcx6	0.071382806171552	3.89458585885689	0.454386417240636	0.614154678562703	0.119440323473865	3.89458585885689	0.209704983580951	0.31855339467849	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000198961	PJA2	9867	Pja2	-0.0472408185089329	7.67509677339794	0.466997535256496	0.626050181431698	-0.0966371699607743	7.67509677339794	0.136704021602044	0.226286698323372	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000198964	SGMS1	259230	Sgms1	-0.026934214535348	5.30923464195441	0.703223503324644	0.812315979312985	-0.163379810561218	5.30923464195441	0.0210819813207614	0.0487658907823276	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000199038	MIR210	406992	NA	-0.348854046556839	-1.26303982776404	0.388563048252472	0.553198262978488	-0.16722390285084	-1.26303982776404	0.668647536358262	0.759969238925985	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000199053	MIR324	442898	NA	0.403554530434748	-1.36725319298415	0.328963001803848	0.493427819319942	0.549160405945117	-1.36725319298415	0.177422229076168	0.278644851696939	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000199753	SNORD104	692227	Snord104	-0.288417389361241	-0.648807977506622	0.384522950930672	0.549438707719953	0.189296084167591	-0.648807977506622	0.552763719327619	0.66414282429451	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000200087	SNORA73B	26768	NA	-0.307937644832076	-1.32162391104416	0.406041796957972	0.5698650525512	0.0961784393637992	-1.32162391104416	0.782061928592828	0.849939869187237	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000200534	SNORA33	594839	Snora33	0.40478660594151	-1.17817324746902	0.18381584892854	0.32667573295941	0.595332232423422	-1.17817324746902	0.0444032129607893	0.0909340414435884	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000201302	SNORA65	26783	Gm26440	0.216278089789925	-1.92819125511538	0.623909884981854	0.754035581816906	1.03850236554279	-1.92819125511538	0.010148574508348	0.0262970246766164	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	NotSig	Up
ENSG00000201684	RN7SKP239	106480907	NA	0.669429607468762	-1.77881183580315	0.128197494308216	0.252602870863411	-0.0288734197747503	-1.77881183580315	0.950650725160738	0.968034206190585	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000201772	SNORA5C	677796	Snora5c	0.164444775913147	-1.78906118542559	0.669718525114895	0.787209413000434	0.303118243650435	-1.78906118542559	0.420650131220282	0.543376497247163	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000202441	RNY4P10	100379592	NA	-0.100684698311006	-1.52741982356757	0.868759255273036	0.920859583217712	-0.641755040118208	-1.52741982356757	0.266889288810868	0.38456190226397	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000203326	ZNF525	170958	NA	-0.260038411926455	2.22612545907659	0.0437936907452764	0.112010295965265	-0.0450574723423532	2.22612545907659	0.723029290803033	0.802835046733387	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000203485	INF2	64423	Inf2	-0.0343973809477677	7.33058511365172	0.681105901513381	0.79502676387875	-0.07221404478812	7.33058511365172	0.388181435181851	0.511578920191535	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000203499	IQANK1	642574	Iqank1	-0.116425162176116	-0.472387695885452	0.674072073677135	0.790170152781603	0.0581005367523793	-0.472387695885452	0.829976181703687	0.884364872171017	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000203666	EFCAB2	84288	Efcab2	-0.127722257581059	2.49209949197921	0.282151249760732	0.44340623607457	-0.0764783704904179	2.49209949197921	0.517175914457324	0.632013670192125	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000203667	COX20	116228	Cox20	-0.235726885576101	-1.10801820274995	0.409347043438845	0.572536089886848	-0.146225451274674	-1.10801820274995	0.60267708353764	0.706491376246898	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000203668	CHML	1122	Chml	-0.349436615648412	4.19739742166215	0.00215941752520439	0.0101279626903655	-0.377072171091542	4.19739742166215	0.000941036125748001	0.00330783033695304	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000203705	TATDN3	128387	Tatdn3	0.123590596446003	3.0888136775676	0.284283661196708	0.445950221246844	0.232763398776181	3.0888136775676	0.0430564606468654	0.0884700486377443	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000203711	LINC02901	100130967	NA	0.858978448425864	-1.26260770016866	0.00362595245540055	0.0153728741142383	1.30372851789933	-1.26260770016866	2.1270227694276e-06	1.52691323855803e-05	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	NotSig	Up
ENSG00000203721	LINC00862	554279	NA	-0.58706305067211	2.21191693913544	0.00169209165405924	0.00827195086949685	-0.573708937018981	2.21191693913544	0.0021443606972703	0.00685342684055181	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000203722	RAET1G	353091	NA	-0.755497693860771	0.409340759131269	5.11890012328113e-05	0.000423605456200791	-0.744590123234318	0.409340759131269	6.1404832802531e-05	0.000303291472105487	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000203724	C1orf53	388722	2310009B15Rik	0.360632787415996	0.430658856917098	0.126831582068031	0.250612698506419	0.429488768694337	0.430658856917098	0.0685859092935399	0.129121378310995	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000203727	SAMD5	389432	Samd5	-0.14403551702859	-0.602378700237395	0.654829407508342	0.777113977869622	-0.140716683812711	-0.602378700237395	0.671637116978155	0.762663724631264	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000203739	PRDX6-AS1	101928673	NA	0.0750171626146445	0.525799785204799	0.626990593009496	0.756090425623781	0.146466490365535	0.525799785204799	0.336497488268984	0.459182519392894	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000203760	CENPW	387103	Cenpw	-0.319840439302743	2.45054271109026	0.147150298670963	0.279196640588427	-0.469608089412141	2.45054271109026	0.0326431706243818	0.0701740379696697	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000203772	SPRN	503542	Sprn	0.63467889243233	0.158979004567873	0.00493109744565779	0.019697488143541	0.50586044614594	0.158979004567873	0.0249994038781572	0.0562867211556317	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000203778	FAM229B	619208	Fam229b	0.201391400353114	3.11867511770718	0.0588721732952881	0.140443048849647	0.343118110543921	3.11867511770718	0.00121041490996356	0.00413959659771996	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000203780	FANK1	92565	Fank1	-0.346212004452335	1.89796352962026	0.0186100528156022	0.0570030920490935	-0.355745420227027	1.89796352962026	0.0157892590890942	0.0383464548217318	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000203786	KPRP	448834	Kprp	2.07108908217063	-1.23599219370129	0.0017335859345982	0.0084246693397431	2.69439722991715	-1.23599219370129	5.76757252807987e-05	0.000287658895599478	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	Up	Up
ENSG00000203791	EEF1AKMT2	399818	NA	-0.270225140996407	2.52518480773011	0.0323703256844555	0.0881407431820525	-0.311375186695266	2.52518480773011	0.0138079495744174	0.0341314344623303	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000203797	DDO	8528	Ddo	-0.652842234828607	-0.540088580245226	0.0105529469921298	0.0363853998879962	-0.782119619520625	-0.540088580245226	0.00237306670420846	0.00749848513287068	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000203805	PLPP4	196051	Plpp4	0.709354296922097	3.27898843508286	0.00781741517601555	0.0285388943530275	0.745438443489969	3.27898843508286	0.00517672285188931	0.0148072296970482	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000203808	BVES-AS1	154442	NA	-0.749148556402597	-1.08605978563921	0.0191239081852559	0.058322201328844	-1.09177655368779	-1.08605978563921	0.000832818110864739	0.00297687554816296	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	NotSig	Down
ENSG00000203865	ATP1A1-AS1	84852	NA	-0.177374613571706	1.14361627727448	0.238389468500976	0.392771796542043	-0.35478095372936	1.14361627727448	0.0195349659959105	0.045869018283189	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000203875	SNHG5	387066	NA	-0.120531396823631	2.81048916808885	0.421333355849518	0.584053024587801	-0.109148074517879	2.81048916808885	0.465164925793259	0.585116154386078	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000203876	ADD3-AS1	100505933	NA	0.3214546886698	-0.759659898782025	0.326413520811948	0.49129803010352	0.166888226607155	-0.759659898782025	0.606205716231793	0.709390688583979	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000203879	GDI1	2664	Gdi1	0.245895408853911	7.62692823527013	0.0013948027912331	0.00706381632765587	0.225220354551917	7.62692823527013	0.00339771846516991	0.0103046473878041	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000203880	PCMTD2	55251	Pcmtd2	-0.270608261562778	4.84349531323489	0.0014105412866224	0.00712643817785174	-0.388777468483428	4.84349531323489	4.65089833871597e-06	3.08401520514271e-05	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000203883	SOX18	54345	Sox18	-0.691525797846543	-2.04038578868112	0.198962787622569	0.346433734058936	-0.952921182172639	-2.04038578868112	0.0755225200603844	0.139900667249526	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000203896	LIME1	54923	Lime1	0.157219786042575	1.33720185391734	0.582255052401604	0.722287368082788	0.201283165910563	1.33720185391734	0.477420161779734	0.596593658306465	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000203914	HSP90B3P	343477	NA	0.230326725725105	-2.13044232651701	0.618570415518492	0.7500429074935	-0.409463654620148	-2.13044232651701	0.396543303635307	0.519543047236548	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000203930	LINC00632	286411	NA	0.313680681202875	2.35164916657998	0.00937878685072088	0.0330852814762548	0.505537304425155	2.35164916657998	2.28570884225143e-05	0.000127215138724931	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000203950	RTL8A	26071	NA	-0.0688352477050379	5.45925948289058	0.371552978449248	0.536522355757004	0.0100578365950183	5.45925948289058	0.895965525487647	0.930183810089254	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000203965	EFCAB7	84455	Efcab7	-0.174913605749252	2.12149679856597	0.15056971457924	0.283574240855552	0.150863010993916	2.12149679856597	0.205855299001525	0.313463438182646	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000203993	ARRDC1-AS1	85026	NA	0.227208055150739	3.09144293294882	0.094190650381971	0.20067588789059	0.261149067748806	3.09144293294882	0.0539166506226632	0.106323433712221	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000203995	ZYG11A	440590	Zyg11a	-0.445292703970993	0.688043752778246	0.01648391347724	0.0519088825599285	0.024955912589075	0.688043752778246	0.888297555134854	0.925080580657339	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000203999	LINC01270	284751	NA	-0.493984674703068	-0.0140141268031205	0.0124675543381846	0.0415435316703635	-0.643493353835206	-0.0140141268031205	0.00129045641092385	0.00438091584130897	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000204052	LRRC73	221424	Lrrc73	-0.0494431955530351	-0.645680374141787	0.868631366961801	0.920859583217712	0.0993312301139949	-0.645680374141787	0.73730372375366	0.814647898002774	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000204060	FOXO6	100132074	Foxo6	0.174751603432449	-1.8936205477964	0.65899930066913	0.779809686988484	-0.14921477442267	-1.8936205477964	0.710809555396228	0.793197381919667	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000204070	SYS1	90196	Gm20458	-0.127836865073072	4.49222399378465	0.0950349677373052	0.201921997542998	-0.0421956494412442	4.49222399378465	0.580193103541369	0.687767183580743	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000204084	INPP5B	3633	Inpp5b	-0.152406758199091	4.65888344728681	0.0489540792949555	0.122079751199629	-0.345770710751641	4.65888344728681	8.55827590092748e-06	5.32883301149118e-05	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000204103	MAFB	9935	Mafb	0.708369313619079	2.71353606054352	0.104912676233372	0.217747179808998	1.48086167991545	2.71353606054352	0.000964384469038979	0.00337625888450484	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	NotSig	Up
ENSG00000204104	TRAF3IP1	26146	Traf3ip1	-0.0385610450805615	4.31536783546047	0.628266427016748	0.757135027522098	0.0873506639314912	4.31536783546047	0.27033799419439	0.388584589633227	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000204116	CHIC1	53344	Chic1	0.175219229670622	3.0945226145201	0.245585282504698	0.400940070399589	0.291702976557766	3.0945226145201	0.0531208174802935	0.105160729437561	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000204120	GIGYF2	26058	Gigyf2	0.0994802895696894	5.784161487871	0.180570861471855	0.322653685288278	0.052608252842362	5.784161487871	0.478794432996654	0.597704885628442	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000204128	C2orf72	257407	2810459M11Rik	-1.08724131313952	-0.6376553837279	2.91894018221838e-05	0.00026144934836248	-0.811898473115739	-0.6376553837279	0.00100752404144838	0.00351149317109089	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	Down	NotSig
ENSG00000204130	RUFY2	55680	Rufy2	-0.0464056571810467	4.69565294913222	0.588543186969681	0.727463778745206	-0.038650612181085	4.69565294913222	0.652136512831885	0.747251036035671	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000204131	NHSL2	340527	Nhsl2	-0.598434410765725	3.26927765575723	1.65264274833187e-05	0.00015942127176994	-0.981461833739132	3.26927765575723	3.58855616179289e-12	7.82707500303735e-11	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000204138	PHACTR4	65979	Phactr4	-0.117887872589894	4.80787904851205	0.100304415700082	0.210516846348681	-0.157612367675504	4.80787904851205	0.0278865209742443	0.0616605670106347	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000204147	ASAH2B	653308	Asah2	0.509338501791698	1.99309009398198	0.000199742015770117	0.00137257663996677	0.559674816225349	1.99309009398198	3.93505758523145e-05	0.000206207057301214	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000204149	AGAP6	414189	NA	-0.185865526831505	-1.79660844053559	0.667645260816293	0.786015294717884	0.583707509051386	-1.79660844053559	0.146054310433384	0.23866334901422	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000204152	TIMM23B	100652748	NA	0.503258276630224	1.27719998735708	0.000728175394581436	0.00407888550570844	0.652966076995685	1.27719998735708	8.96480397863195e-06	5.55815185431757e-05	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000204160	ZDHHC18	84243	Zdhhc18	-0.0174591441048767	4.93030676533374	0.836829473961976	0.901510472860035	0.0167575627921499	4.93030676533374	0.843060506473719	0.894025010378871	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000204172	AGAP9	642517	NA	0.312056075553168	1.5779785741013	0.229791572281874	0.382330982324971	0.261492936577966	1.5779785741013	0.307742238483616	0.429816039166576	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000204176	SYT15	83849	Syt15	-0.249388718958389	1.13654981181295	0.317787672008004	0.481925960961025	-0.194945715246855	1.13654981181295	0.43007922956183	0.552324068324823	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000204178	MACO1	55219	Maco1	0.0645030093813636	5.14800908881405	0.436034629036972	0.597044453166551	-0.00348398990112873	5.14800908881405	0.966429260895782	0.978660333462135	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000204179	PTPN20	26095	Ptpn20	0.0757644692870907	-0.195338671883687	0.740320139355862	0.837587960211845	0.135652242527928	-0.195338671883687	0.553657730736269	0.664784875132182	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000204186	ZDBF2	57683	Zdbf2	-0.0894976323769401	4.21677120686639	0.40085267716753	0.565522742792734	-0.0823330500039298	4.21677120686639	0.438898430445101	0.560341016094461	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000204209	DAXX	1616	Daxx	-0.232088500857329	5.54153778343063	0.00242050221488417	0.0111162691781699	-0.261368034210893	5.54153778343063	0.000634273980153173	0.00235432821749627	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000204217	BMPR2	659	Bmpr2	-0.0272302665323776	7.07622131372782	0.745943119583599	0.840970256339274	-0.126433537452507	7.07622131372782	0.132568096904802	0.220596137069529	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000204219	TCEA3	6920	Tcea3	-0.209332275288936	4.5223442482343	0.0668251514509809	0.15448027820183	-0.265168908619872	4.5223442482343	0.0201887931818808	0.0471472286251847	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000204220	PFDN6	10471	Pfdn6	0.260622726203499	4.44123666192593	0.0062231870233562	0.0238354026680631	0.572161646047403	4.44123666192593	1.57833816466864e-09	2.1374051995531e-08	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000204227	RING1	6015	Ring1	-0.0466858360605547	5.78247277486923	0.449915853608742	0.610343605464276	-0.0313885432639359	5.78247277486923	0.61124979835699	0.71302598763689	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000204228	HSD17B8	7923	H2-Ke6	-0.445271478304509	0.482913961328159	0.00596838129163365	0.0230653093380234	-0.461342645143215	0.482913961328159	0.00419874252674904	0.0123859973041223	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000204231	RXRB	6257	Rxrb	-0.103485471584095	6.09132482506156	0.182952009510584	0.325492578999341	-0.0405159946441842	6.09132482506156	0.601619794637447	0.705811465537371	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000204237	OXLD1	339229	Oxld1	0.189942418104672	3.27303552847152	0.12768323756574	0.251824448802636	0.275096018278321	3.27303552847152	0.0270912772700743	0.0602626065387875	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000204241	LINC02731	100128239	NA	-0.141549142531022	0.655084114419754	0.453720007635838	0.613702686629359	0.0288650827993741	0.655084114419754	0.876451733436943	0.917850593730297	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000204248	COL11A2	1302	Col11a2	-0.381366364560294	1.67957760902525	0.135152158285618	0.262425172889668	-0.158766057312763	1.67957760902525	0.52684061120427	0.641000363580432	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000204256	BRD2	6046	Brd2	-0.132606971693318	7.73747049182452	0.0353824246937814	0.0947375151858844	-0.132635333869076	7.73747049182452	0.0352739223975555	0.0749687195475218	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000204257	HLA-DMA	3108	H2-DMa	-0.701710400669777	1.42564375723834	0.000111580929455183	0.000826268795585002	-0.796172044321701	1.42564375723834	1.26509180390662e-05	7.54970847303109e-05	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000204261	PSMB8-AS1	100507463	NA	-1.00489133258892	-1.00687964214583	0.000704230088409906	0.00396650866274397	-0.565197461721875	-1.00687964214583	0.0444746120513018	0.0910676492681599	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	Down	NotSig
ENSG00000204262	COL5A2	1290	Col5a2	-0.120975366500337	10.1198107343692	0.112099295217711	0.228605399924763	-0.169403449437618	10.1198107343692	0.0262555842876678	0.058752501212759	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000204264	PSMB8	5696	Psmb8	-0.319997317585217	4.42555741710717	0.000227372252702716	0.00152974562009452	-0.287245225541703	4.42555741710717	0.000922021510890731	0.00325336533119831	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000204267	TAP2	6891	Tap2	0.0238794362982897	3.81793713639067	0.796193470503195	0.874618113341349	0.0882847768426353	3.81793713639067	0.337782241185919	0.460507401369722	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000204271	SPIN3	169981	NA	-0.156249907701146	3.19065691455911	0.24400862769041	0.399056945898599	-0.147031292077569	3.19065691455911	0.271037058781042	0.389400177329646	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000204272	NBDY	550643	Nbdy	0.1552575811439	5.18408799509651	0.0808495281936978	0.179116527779536	0.136609844582847	5.18408799509651	0.124123927521695	0.2093220025306	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
