ID	Description	NES_musDTvsC	NES_acoDTvsC	padj_musDTvsC	padj_acoDTvsC	padj_min
GO:0051402	neuron apoptotic process	0.905092831471327	1.19167717671952	1	0.217600369665282	0.217600369665282
GO:0045055	regulated exocytosis	0.902405801210185	1.08784504248645	1	0.431929044019041	0.431929044019041
GO:0019058	viral life cycle	-0.901845519343065	2.03345545121261	1	2.57249044613149e-07	2.57249044613149e-07
GO:0051092	positive regulation of NF-kappaB transcription factor activity	-0.901496305644887	1.48252575961234	1	0.0216275401449374	0.0216275401449374
GO:0042113	B cell activation	-0.901344986316284	2.27797932819722	1	4.66899224806202e-09	4.66899224806202e-09
GO:0006887	exocytosis	0.900008732843818	1.10383961756297	1	0.327568390710828	0.327568390710828
GO:0044283	small molecule biosynthetic process	0.897562485813819	-0.887773887661824	1	0.928808566501784	0.928808566501784
GO:0046328	regulation of JNK cascade	-0.896846354194682	-0.948226779752799	1	0.753233979279381	0.753233979279381
GO:0032870	cellular response to hormone stimulus	-0.89618365179866	-0.880371449944969	1	0.942067640094647	0.942067640094647
GO:0043523	regulation of neuron apoptotic process	0.895133262507812	1.14904392108921	1	0.282683135265578	0.282683135265578
GO:0016032	viral process	0.894061944762294	1.98517387045148	1	1.07624608731249e-08	1.07624608731249e-08
GO:2000181	negative regulation of blood vessel morphogenesis	-0.893393289239278	-0.966621120983428	1	0.695091070321045	0.695091070321045
GO:0022411	cellular component disassembly	0.891784296538727	0.980525269470763	1	0.723012572391956	0.723012572391956
GO:0140694	non-membrane-bounded organelle assembly	0.891486798297762	1.14164283542873	1	0.245497380491728	0.245497380491728
GO:0045165	cell fate commitment	0.889788325216274	-1.27772068505401	1	0.142473037099862	0.142473037099862
GO:0032874	positive regulation of stress-activated MAPK cascade	-0.889542341282635	-0.971922789530961	1	0.691136124179802	0.691136124179802
GO:0051453	regulation of intracellular pH	-0.889069314601023	-1.21835374501193	1	0.328828120564123	0.328828120564123
GO:0033674	positive regulation of kinase activity	0.888543394050837	1.32780448307981	1	0.0249417321651119	0.0249417321651119
GO:1900046	regulation of hemostasis	-0.887406769083644	1.38939383213461	1	0.12426488460841	0.12426488460841
GO:0045927	positive regulation of growth	-0.88724469718083	0.849180174063614	1	0.976853159083115	0.976853159083115
GO:0045765	regulation of angiogenesis	-0.885491268646803	1.31890861602567	1	0.0451518722265674	0.0451518722265674
GO:0000380	alternative mRNA splicing, via spliceosome	-0.885092087466719	0.858381762979634	1	0.872561328954993	0.872561328954993
GO:0015914	phospholipid transport	-0.88505350232252	-0.75088922680046	1	0.97658978583196	0.97658978583196
GO:0010657	muscle cell apoptotic process	-0.884967225414138	0.805936684606097	1	0.950866284428752	0.950866284428752
GO:0050954	sensory perception of mechanical stimulus	0.884866072647589	-1.42723166053038	1	0.0444561459414125	0.0444561459414125
GO:0002792	negative regulation of peptide secretion	-0.884386443820374	-1.29306909906805	1	0.260634021050281	0.260634021050281
GO:0051090	regulation of DNA-binding transcription factor activity	0.884119773863079	1.49890964821953	1	0.00101219730300823	0.00101219730300823
GO:0031346	positive regulation of cell projection organization	0.883370596060014	-0.975317834771419	1	0.726345610872721	0.726345610872721
GO:1901890	positive regulation of cell junction assembly	-0.882757972091089	-1.38597880588706	1	0.134558626727356	0.134558626727356
GO:2000278	regulation of DNA biosynthetic process	0.882145102933805	1.33197699192174	1	0.0957844844309238	0.0957844844309238
GO:0051250	negative regulation of lymphocyte activation	-0.881968960066045	2.19506200521455	1	2.03495342643679e-08	2.03495342643679e-08
GO:0032984	protein-containing complex disassembly	0.881887240633744	-0.797036908177941	1	0.994337198657309	0.994337198657309
GO:0090092	regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	0.881768125703166	-1.62647325164744	1	0.00126086034825849	0.00126086034825849
GO:0006897	endocytosis	-0.881371605372106	1.23708600356681	1	0.0535870014928848	0.0535870014928848
GO:0097305	response to alcohol	0.880483307602424	1.20939156966653	1	0.250696668685393	0.250696668685393
GO:0002312	B cell activation involved in immune response	-0.880301741623431	2.19815089974707	1	2.99451833317184e-06	2.99451833317184e-06
GO:0072593	reactive oxygen species metabolic process	0.880195781535217	1.40251053836587	1	0.0288431693485293	0.0288431693485293
GO:1901293	nucleoside phosphate biosynthetic process	0.879861496497112	0.805425318652097	1	0.994107563565925	0.994107563565925
GO:0035264	multicellular organism growth	-0.878175047963603	-0.596420511845778	1	1	1
GO:0032104	regulation of response to extracellular stimulus	-0.878070282639735	-0.896760480872784	1	0.794208051799242	0.794208051799242
GO:0032107	regulation of response to nutrient levels	-0.878070282639735	-0.896760480872784	1	0.794208051799242	0.794208051799242
GO:0001952	regulation of cell-matrix adhesion	-0.878043986038388	0.836770289718115	1	0.944275481341762	0.944275481341762
GO:1903146	regulation of autophagy of mitochondrion	-0.877688362254999	0.587427008806121	1	0.996420163175848	0.996420163175848
GO:0043405	regulation of MAP kinase activity	0.877280914246622	1.31392146995881	1	0.0772775911411271	0.0772775911411271
GO:0032387	negative regulation of intracellular transport	-0.877014280072273	-1.14040142518625	1	0.463213924306821	0.463213924306821
GO:0046031	ADP metabolic process	-0.87669402040505	-0.837350793012646	1	0.892610863985737	0.892610863985737
GO:0045785	positive regulation of cell adhesion	-0.876638743389748	2.06573597632987	1	4.66899224806202e-09	4.66899224806202e-09
GO:0035265	organ growth	-0.876311378499063	-1.37650691858926	1	0.0488120321990917	0.0488120321990917
GO:0006110	regulation of glycolytic process	-0.87591435778471	-0.860181951203562	1	0.842433523739516	0.842433523739516
GO:0043535	regulation of blood vessel endothelial cell migration	-0.875553445361889	0.942873390157492	1	0.780152647234221	0.780152647234221
GO:1903706	regulation of hemopoiesis	0.875197023005305	2.03357475885271	1	4.66899224806202e-09	4.66899224806202e-09
GO:0006165	nucleoside diphosphate phosphorylation	-0.874646874068009	-0.904645473164151	1	0.80351995596466	0.80351995596466
GO:0018205	peptidyl-lysine modification	0.874433885678022	0.653757502984492	1	1	1
GO:0034249	negative regulation of cellular amide metabolic process	0.874200134137295	0.981973239277385	1	0.691136124179802	0.691136124179802
GO:0048710	regulation of astrocyte differentiation	-0.873891248511739	1.08292363541458	1	0.531138115310676	0.531138115310676
GO:0098586	cellular response to virus	-0.873117504785095	1.97478668741915	1	0.000363912885862657	0.000363912885862657
GO:0007565	female pregnancy	-0.87273966306945	1.43446863332521	1	0.0729030731728934	0.0729030731728934
GO:0055067	monovalent inorganic cation homeostasis	0.872486066779086	-1.03462305136156	1	0.57951324213305	0.57951324213305
GO:0061041	regulation of wound healing	0.872125852171435	1.34771808917735	1	0.135755342677269	0.135755342677269
GO:0050864	regulation of B cell activation	-0.872123631485152	2.43884428154756	1	4.66899224806202e-09	4.66899224806202e-09
GO:0032946	positive regulation of mononuclear cell proliferation	-0.871838696622712	2.35994204589607	1	4.66899224806202e-09	4.66899224806202e-09
GO:0009060	aerobic respiration	-0.871617809632785	0.721326277764788	1	1	1
GO:0032231	regulation of actin filament bundle assembly	-0.871546107284635	-0.923288412316247	1	0.797654403369577	0.797654403369577
GO:0016052	carbohydrate catabolic process	-0.871529539625012	-0.888753317677081	1	0.845357214283728	0.845357214283728
GO:0071470	cellular response to osmotic stress	-0.871469350810782	0.795437930523949	1	0.900570572138137	0.900570572138137
GO:0050671	positive regulation of lymphocyte proliferation	-0.871394543063841	2.39033058394456	1	4.66899224806202e-09	4.66899224806202e-09
GO:0001933	negative regulation of protein phosphorylation	-0.871321302150103	1.16741447476366	1	0.191608653966401	0.191608653966401
GO:0071383	cellular response to steroid hormone stimulus	-0.870877514874412	0.883934409501519	1	0.899215938465418	0.899215938465418
GO:0030195	negative regulation of blood coagulation	-0.870869911256348	0.907577427215709	1	0.763865260629744	0.763865260629744
GO:0002089	lens morphogenesis in camera-type eye	-0.870633803837174	-0.941276903477228	1	0.738112745098039	0.738112745098039
GO:0060395	SMAD protein signal transduction	-0.870565421541745	-1.36501200821525	1	0.170596507129362	0.170596507129362
GO:0030203	glycosaminoglycan metabolic process	0.870478590351468	1.31966302761559	1	0.20394102490511	0.20394102490511
GO:1904019	epithelial cell apoptotic process	-0.870108486913729	1.30774847924206	1	0.119937843625931	0.119937843625931
GO:0010821	regulation of mitochondrion organization	0.86988904770849	1.00772745219483	1	0.605606503364351	0.605606503364351
GO:0071407	cellular response to organic cyclic compound	-0.869842086304535	0.98705071465231	1	0.692783778801843	0.692783778801843
GO:0048799	animal organ maturation	-0.869798481444906	-1.22443464715288	1	0.378029586141635	0.378029586141635
GO:0046578	regulation of Ras protein signal transduction	-0.869702235731059	-0.87485304929065	1	0.897077136473101	0.897077136473101
GO:1902105	regulation of leukocyte differentiation	0.868647030469857	2.11906202877011	1	4.66899224806202e-09	4.66899224806202e-09
GO:0046637	regulation of alpha-beta T cell differentiation	0.868556911468604	2.01738654919087	1	0.000369412890185557	0.000369412890185557
GO:0007623	circadian rhythm	-0.868425257693517	-0.915952023086044	1	0.838049678465995	0.838049678465995
GO:0000578	embryonic axis specification	-0.868197513815759	-1.21438163323	1	0.400411245212247	0.400411245212247
GO:2000736	regulation of stem cell differentiation	0.868115232602228	-0.929898989041693	1	0.757485257987434	0.757485257987434
GO:1903363	negative regulation of cellular protein catabolic process	0.868038262586536	-0.780924645080651	1	0.949478834961252	0.949478834961252
GO:1904645	response to amyloid-beta	-0.867914410989751	1.36000332551155	1	0.229507166853073	0.229507166853073
GO:0099504	synaptic vesicle cycle	-0.867707567284277	-1.41739817391989	1	0.0423584215980632	0.0423584215980632
GO:0010453	regulation of cell fate commitment	-0.867646270290588	-0.757530681798976	1	0.914571667610904	0.914571667610904
GO:0032008	positive regulation of TOR signaling	-0.867448483207543	-0.590529456992957	1	1	1
GO:0042306	regulation of protein import into nucleus	0.86738613911705	1.06036361059136	1	0.555859701763957	0.555859701763957
GO:0014044	Schwann cell development	-0.867386130600444	-1.20041084153781	1	0.402324454812013	0.402324454812013
GO:0035773	insulin secretion involved in cellular response to glucose stimulus	-0.867295703885191	-1.32062550775336	1	0.197506366451679	0.197506366451679
GO:0016079	synaptic vesicle exocytosis	0.867032129611799	-1.53463309036807	1	0.0179859772710572	0.0179859772710572
GO:0033002	muscle cell proliferation	0.866697203842403	1.10024168783738	1	0.405065380706005	0.405065380706005
GO:0032368	regulation of lipid transport	-0.86663739892136	1.18620430261095	1	0.340195995368409	0.340195995368409
GO:0040013	negative regulation of locomotion	-0.866151842709431	-0.947740212511905	1	0.792621797675766	0.792621797675766
GO:0030100	regulation of endocytosis	-0.865778469986511	1.184667819821	1	0.250122696143943	0.250122696143943
GO:0046939	nucleotide phosphorylation	-0.865590112619997	-0.88494240114308	1	0.837427551881745	0.837427551881745
GO:0007431	salivary gland development	0.865154481348007	-0.816028717087131	1	0.872228461092357	0.872228461092357
GO:0048286	lung alveolus development	0.864779695942854	-1.1199799483605	1	0.47943301240795	0.47943301240795
GO:0046718	viral entry into host cell	0.864762611844345	1.96697171551588	1	0.000441727512934679	0.000441727512934679
GO:0002053	positive regulation of mesenchymal cell proliferation	0.864627995341199	-1.82645129132958	1	0.00303519549090672	0.00303519549090672
GO:0051489	regulation of filopodium assembly	-0.864436687145202	-0.785526395212738	1	0.922456941233115	0.922456941233115
GO:0072537	fibroblast activation	-0.864414435517177	-1.21226844055429	1	0.443699263325148	0.443699263325148
GO:0051591	response to cAMP	0.864301134653562	-1.09542663157705	1	0.511784831543512	0.511784831543512
GO:0032743	positive regulation of interleukin-2 production	-0.863684809190412	1.595948661938	1	0.0597117635086204	0.0597117635086204
GO:0001776	leukocyte homeostasis	0.863645098381762	2.16539755156502	1	6.90406015707698e-07	6.90406015707698e-07
GO:0070059	intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress	0.863254214985347	1.06384650246812	1	0.554917349258228	0.554917349258228
GO:0060038	cardiac muscle cell proliferation	-0.862947322475705	-1.12041827702205	1	0.494568787537538	0.494568787537538
GO:0006839	mitochondrial transport	0.862920235054402	0.892886548886195	1	0.880717066112334	0.880717066112334
GO:0010658	striated muscle cell apoptotic process	-0.862644239492286	0.944989535980883	1	0.723005110585031	0.723005110585031
GO:0048704	embryonic skeletal system morphogenesis	0.862433856176323	-1.71374455784153	1	0.00463140497041945	0.00463140497041945
GO:0080164	regulation of nitric oxide metabolic process	-0.861971500893198	1.88494516125669	1	0.00156069087618048	0.00156069087618048
GO:0048536	spleen development	-0.861839140328627	0.77702120422347	1	0.921285938280332	0.921285938280332
GO:0010677	negative regulation of cellular carbohydrate metabolic process	-0.861349204361527	0.952096974702127	1	0.697714778157662	0.697714778157662
GO:0007041	lysosomal transport	0.861243985834236	-0.535916513729201	1	1	1
GO:0036465	synaptic vesicle recycling	-0.861171383440964	-1.32293774284433	1	0.19920943196073	0.19920943196073
GO:0043536	positive regulation of blood vessel endothelial cell migration	-0.860802967100822	1.1408279203299	1	0.455825283821624	0.455825283821624
GO:0002691	regulation of cellular extravasation	-0.860295040178901	1.81129696636948	1	0.00916002222465267	0.00916002222465267
GO:0007162	negative regulation of cell adhesion	0.860294207316254	1.52818716491241	1	0.00243985042175471	0.00243985042175471
GO:0045668	negative regulation of osteoblast differentiation	0.85982312524756	-1.07707584142128	1	0.546217585020585	0.546217585020585
GO:0070373	negative regulation of ERK1 and ERK2 cascade	-0.859739396488382	1.39226316632033	1	0.117501640208664	0.117501640208664
GO:0046330	positive regulation of JNK cascade	-0.859652773242982	1.02223657964222	1	0.606984819195427	0.606984819195427
GO:0060675	ureteric bud morphogenesis	-0.859292685741783	-1.65108067806176	1	0.0122888597337644	0.0122888597337644
GO:0010638	positive regulation of organelle organization	0.859229488652408	1.34964553864748	1	0.0095692578885787	0.0095692578885787
GO:0035886	vascular associated smooth muscle cell differentiation	-0.859200805934574	-1.15980519371335	1	0.483022786567107	0.483022786567107
GO:0086103	G protein-coupled receptor signaling pathway involved in heart process	-0.85860403275864	0.546585310623538	1	1	1
GO:0023058	adaptation of signaling pathway	-0.858260593997628	-0.75435976306334	1	0.92889034491545	0.92889034491545
GO:1901652	response to peptide	-0.858165899589263	1.03834987796767	1	0.528362712143902	0.528362712143902
GO:0043537	negative regulation of blood vessel endothelial cell migration	-0.858127834044776	-0.945635123635879	1	0.722669312086326	0.722669312086326
GO:0032088	negative regulation of NF-kappaB transcription factor activity	-0.857807435737063	1.96427700161322	1	0.000399644743530494	0.000399644743530494
GO:0071634	regulation of transforming growth factor beta production	-0.857454514272442	1.29837956516868	1	0.308921822697333	0.308921822697333
GO:0021532	neural tube patterning	0.856954381219802	-1.53639103407002	1	0.0666871019693533	0.0666871019693533
GO:0060993	kidney morphogenesis	0.856887965208656	-1.53714119496701	1	0.018535025889755	0.018535025889755
GO:0008584	male gonad development	0.856638527834773	-0.877257280154712	1	0.847900075909185	0.847900075909185
GO:0048147	negative regulation of fibroblast proliferation	0.855884915184033	1.42236469124002	1	0.173613713379123	0.173613713379123
GO:0050769	positive regulation of neurogenesis	0.855573442443339	-1.01630537285515	1	0.630001689967623	0.630001689967623
GO:0035584	calcium-mediated signaling using intracellular calcium source	-0.855310791261254	1.02133212912731	1	0.628008729553352	0.628008729553352
GO:0051503	adenine nucleotide transport	-0.855279184166106	-0.70409296758993	1	0.94466370002918	0.94466370002918
GO:0050772	positive regulation of axonogenesis	0.855219872271253	-1.04297659008902	1	0.567082581723789	0.567082581723789
GO:0061326	renal tubule development	0.855149252010771	-1.53779645430143	1	0.023466246155643	0.023466246155643
GO:0043648	dicarboxylic acid metabolic process	-0.855148098260837	-0.834527945221614	1	0.909317603015901	0.909317603015901
GO:0031102	neuron projection regeneration	0.85508698571344	1.389934179873	1	0.100112149430642	0.100112149430642
GO:0003170	heart valve development	0.855065677457742	-1.2376018416511	1	0.318055401884952	0.318055401884952
GO:0040014	regulation of multicellular organism growth	-0.854996014367601	-0.605322798891407	1	1	1
GO:0099084	postsynaptic specialization organization	0.854715422146317	-1.65301800459483	1	0.0122734950760046	0.0122734950760046
GO:0015865	purine nucleotide transport	-0.85430956132773	-0.70409296758993	1	0.94466370002918	0.94466370002918
GO:0048524	positive regulation of viral process	0.85426257985123	1.28870231675615	1	0.278750138152078	0.278750138152078
GO:0030217	T cell differentiation	0.854222164176888	2.14519353579967	1	4.66899224806202e-09	4.66899224806202e-09
GO:0046546	development of primary male sexual characteristics	0.85414345165257	-0.876176927731979	1	0.851510012692145	0.851510012692145
GO:0032465	regulation of cytokinesis	0.854131063741807	1.87743690196866	1	0.00100299921251392	0.00100299921251392
GO:0034349	glial cell apoptotic process	-0.853945000831733	0.942457094521384	1	0.708406449193851	0.708406449193851
GO:0032881	regulation of polysaccharide metabolic process	-0.853939613745217	-0.997658184085328	1	0.658865779220208	0.658865779220208
GO:0009408	response to heat	0.85374312272742	0.850559335851133	1	0.919125702830246	0.919125702830246
GO:1903426	regulation of reactive oxygen species biosynthetic process	0.853539374048759	0.965542818766459	1	0.683909065436188	0.683909065436188
GO:0046661	male sex differentiation	0.853436780476921	-1.22026750983813	1	0.290730584387286	0.290730584387286
GO:0061036	positive regulation of cartilage development	-0.853301180192432	-1.86454811518374	1	0.00642440121042699	0.00642440121042699
GO:0048259	regulation of receptor-mediated endocytosis	-0.85280839769139	1.10040359224277	1	0.446750297269707	0.446750297269707
GO:0043367	CD4-positive, alpha-beta T cell differentiation	0.852753059662118	2.23710606611161	1	3.21714116755086e-06	3.21714116755086e-06
GO:0002088	lens development in camera-type eye	0.852731675406515	-1.20249424623212	1	0.356527803117841	0.356527803117841
GO:0051701	biological process involved in interaction with host	0.852365779416942	2.0228043255489	1	1.69112284739167e-05	1.69112284739167e-05
GO:0042752	regulation of circadian rhythm	0.852109089980048	0.841938402263374	1	0.935557662676307	0.935557662676307
GO:0045773	positive regulation of axon extension	0.851882511338651	-0.788463919969735	1	0.919904773015801	0.919904773015801
GO:0032480	negative regulation of type I interferon production	-0.851756518576269	1.69911502367911	1	0.0364852703206469	0.0364852703206469
GO:0042326	negative regulation of phosphorylation	-0.851383434849595	1.09519947862117	1	0.362031656982569	0.362031656982569
GO:0006096	glycolytic process	-0.851159128292366	-0.865792552271307	1	0.857842702325876	0.857842702325876
GO:0006757	ATP generation from ADP	-0.851159128292366	-0.865792552271307	1	0.857842702325876	0.857842702325876
GO:0042119	neutrophil activation	-0.85110341316885	2.10807636318163	1	0.000277963587030507	0.000277963587030507
GO:0071867	response to monoamine	0.850585410061778	-1.23017370460117	1	0.322657088925165	0.322657088925165
GO:0071869	response to catecholamine	0.850585410061778	-1.23017370460117	1	0.322657088925165	0.322657088925165
GO:0051896	regulation of protein kinase B signaling	-0.8503944891537	1.5245298535939	1	0.011596046937613	0.011596046937613
GO:0070873	regulation of glycogen metabolic process	-0.849617632649481	-1.19001925624724	1	0.402324454812013	0.402324454812013
GO:0046676	negative regulation of insulin secretion	0.84911105032572	-1.24183917361327	1	0.328346116249342	0.328346116249342
GO:0006826	iron ion transport	0.848967861879407	1.0417896638798	1	0.580325025693731	0.580325025693731
GO:0055062	phosphate ion homeostasis	-0.8486848211222	1.52366554606493	1	0.143152796318511	0.143152796318511
GO:0072506	trivalent inorganic anion homeostasis	-0.8486848211222	1.52366554606493	1	0.143152796318511	0.143152796318511
GO:0099175	regulation of postsynapse organization	-0.848455195719726	-1.08212554771558	1	0.502438864362774	0.502438864362774
GO:0045655	regulation of monocyte differentiation	-0.848380656412667	1.27428822797115	1	0.373162334156466	0.373162334156466
GO:0007039	protein catabolic process in the vacuole	-0.848279608581694	0.78567300511838	1	0.888363497544639	0.888363497544639
GO:0034976	response to endoplasmic reticulum stress	0.848036367853752	1.15555825913827	1	0.294663059709375	0.294663059709375
GO:0034308	primary alcohol metabolic process	-0.847839498191188	-1.27263623004656	1	0.276999137683242	0.276999137683242
GO:0010660	regulation of muscle cell apoptotic process	-0.847654515209929	0.817683980547221	1	0.931494027635178	0.931494027635178
GO:0071514	genomic imprinting	-0.847386058205775	-1.17323092842217	1	0.511784831543512	0.511784831543512
GO:0043647	inositol phosphate metabolic process	-0.847326720141145	0.710213246345635	1	0.985881958746805	0.985881958746805
GO:1990830	cellular response to leukemia inhibitory factor	0.84723409808068	1.11869321600498	1	0.412614371901212	0.412614371901212
GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	-0.84706418329136	-0.654561414548952	1	0.997421835778435	0.997421835778435
GO:0070841	inclusion body assembly	0.846954247475502	-1.11052359197653	1	0.520149003139854	0.520149003139854
GO:0051281	positive regulation of release of sequestered calcium ion into cytosol	-0.846927946207633	1.3369051150601	1	0.257723577235772	0.257723577235772
GO:0097107	postsynaptic density assembly	-0.846853683001967	-1.44533741780061	1	0.175933556334693	0.175933556334693
GO:0009755	hormone-mediated signaling pathway	-0.846588277109211	-0.938538066886649	1	0.765367905848434	0.765367905848434
GO:0002262	myeloid cell homeostasis	0.846558095368955	1.64772548964628	1	0.00156069087618048	0.00156069087618048
GO:0010563	negative regulation of phosphorus metabolic process	-0.84632718309637	1.08327986668758	1	0.358749964151697	0.358749964151697
GO:0045936	negative regulation of phosphate metabolic process	-0.84632718309637	1.08327986668758	1	0.358749964151697	0.358749964151697
GO:0070302	regulation of stress-activated protein kinase signaling cascade	-0.846181166115462	0.926420553176982	1	0.823059530908368	0.823059530908368
GO:0006921	cellular component disassembly involved in execution phase of apoptosis	0.846057721023273	1.21718804151261	1	0.408172946597994	0.408172946597994
GO:0048048	embryonic eye morphogenesis	0.845928516237141	-1.23881353736796	1	0.371145773156172	0.371145773156172
GO:0050684	regulation of mRNA processing	0.845622895916645	1.03040055262473	1	0.563936426784101	0.563936426784101
GO:0002040	sprouting angiogenesis	0.845599083793239	0.906958857592826	1	0.828350858458072	0.828350858458072
GO:0018208	peptidyl-proline modification	0.845365843997316	1.28499821850565	1	0.316231113651191	0.316231113651191
GO:0046879	hormone secretion	0.845324275418894	-1.06295918884133	1	0.515015614810012	0.515015614810012
GO:0050679	positive regulation of epithelial cell proliferation	0.845288958404237	1.1919375331475	1	0.263524550315994	0.263524550315994
GO:0072012	glomerulus vasculature development	-0.84517055799904	-0.90220096942444	1	0.781365598309548	0.781365598309548
GO:0014014	negative regulation of gliogenesis	0.844869423041928	-1.61257494584812	1	0.0190825313140683	0.0190825313140683
GO:0072171	mesonephric tubule morphogenesis	-0.844773005830134	-1.62320540833029	1	0.0219560409425234	0.0219560409425234
GO:0032873	negative regulation of stress-activated MAPK cascade	-0.844736801440318	-0.73800894422525	1	0.95315685559808	0.95315685559808
GO:0070303	negative regulation of stress-activated protein kinase signaling cascade	-0.844736801440318	-0.73800894422525	1	0.95315685559808	0.95315685559808
GO:0048592	eye morphogenesis	0.844498786401822	-1.29750129537927	1	0.160209927971266	0.160209927971266
GO:0002446	neutrophil mediated immunity	0.844202302840662	1.76717270725649	1	0.0115698605038694	0.0115698605038694
GO:0140131	positive regulation of lymphocyte chemotaxis	-0.844105503075301	1.65271921014846	1	0.0654443387086827	0.0654443387086827
GO:0050860	negative regulation of T cell receptor signaling pathway	-0.844081840424224	1.78703078559887	1	0.014940834453999	0.014940834453999
GO:0015911	long-chain fatty acid import across plasma membrane	-0.84406555240349	-0.816692389807376	1	0.83259101827956	0.83259101827956
GO:0098693	regulation of synaptic vesicle cycle	-0.844011443305445	-0.976381429088999	1	0.683218192167671	0.683218192167671
GO:0098754	detoxification	-0.843941676812431	1.09942960956526	1	0.494568787537538	0.494568787537538
GO:0006576	cellular biogenic amine metabolic process	-0.843597003913013	-1.24857981322971	1	0.289949880451236	0.289949880451236
GO:0003205	cardiac chamber development	0.84356217922658	-1.65904904470167	1	0.00116363732732445	0.00116363732732445
GO:0097529	myeloid leukocyte migration	0.843394107531713	2.40079349259959	1	4.66899224806202e-09	4.66899224806202e-09
GO:0031396	regulation of protein ubiquitination	0.843165237516725	1.14939745447094	1	0.335841108892169	0.335841108892169
GO:2000463	positive regulation of excitatory postsynaptic potential	0.843038515980011	-1.40282667979527	1	0.179802546005075	0.179802546005075
GO:0045589	regulation of regulatory T cell differentiation	-0.842890765313677	1.75126914191949	1	0.0250665359652891	0.0250665359652891
GO:0050691	regulation of defense response to virus by host	-0.842839727816934	2.1804611133462	1	3.63689780034543e-05	3.63689780034543e-05
GO:2000117	negative regulation of cysteine-type endopeptidase activity	0.842793081218284	1.85954664281157	1	0.0017025532802082	0.0017025532802082
GO:0090336	positive regulation of brown fat cell differentiation	-0.842720251756054	-0.962122097458791	1	0.691324218027131	0.691324218027131
GO:1903579	negative regulation of ATP metabolic process	0.84264061455246	-0.931877008394743	1	0.74538651933363	0.74538651933363
GO:0045582	positive regulation of T cell differentiation	0.84263655356985	1.96972580087157	1	0.000104206556488187	0.000104206556488187
GO:0030336	negative regulation of cell migration	-0.842582370323592	1.01880161090701	1	0.580325025693731	0.580325025693731
GO:0009165	nucleotide biosynthetic process	0.842236746334842	0.819832508357515	1	0.985369963639636	0.985369963639636
GO:0044409	entry into host	0.842146132402024	1.98039468702682	1	0.000164481149264922	0.000164481149264922
GO:0051897	positive regulation of protein kinase B signaling	0.84165069066518	1.5306773107535	1	0.0246874025271527	0.0246874025271527
GO:1903020	positive regulation of glycoprotein metabolic process	-0.841602492859587	0.762497250068554	1	0.89575653247154	0.89575653247154
GO:0071526	semaphorin-plexin signaling pathway	-0.841171790119552	-0.932515697590476	1	0.739111028802427	0.739111028802427
GO:0070050	neuron cellular homeostasis	-0.841128453522346	-1.08405534155444	1	0.560580704619905	0.560580704619905
GO:0047484	regulation of response to osmotic stress	-0.840949619855041	0.823514764760842	1	0.828152771282244	0.828152771282244
GO:0030007	cellular potassium ion homeostasis	-0.840753993862842	-0.997328235793276	1	0.660069549704376	0.660069549704376
GO:0051223	regulation of protein transport	0.840581778140406	1.025964149475	1	0.543876558134735	0.543876558134735
GO:0007566	embryo implantation	-0.840479944321605	1.84533084190543	1	0.00402455094903217	0.00402455094903217
GO:0035710	CD4-positive, alpha-beta T cell activation	-0.840288175748512	2.13694476859517	1	4.37018448788602e-06	4.37018448788602e-06
GO:0051961	negative regulation of nervous system development	0.840280339611023	-1.23083209666781	1	0.254300569388149	0.254300569388149
GO:0030644	cellular chloride ion homeostasis	-0.840215638479632	-0.698989644925962	1	0.944097697218422	0.944097697218422
GO:0007616	long-term memory	0.840181533523801	-1.03284256666985	1	0.611461691707126	0.611461691707126
GO:0022407	regulation of cell-cell adhesion	-0.839849332318972	2.19802532512076	1	4.66899224806202e-09	4.66899224806202e-09
GO:0099174	regulation of presynapse organization	0.839669346409005	-1.51194263101201	1	0.0705997056206074	0.0705997056206074
GO:0050900	leukocyte migration	0.839240040507809	2.44098439251192	1	4.66899224806202e-09	4.66899224806202e-09
GO:0001666	response to hypoxia	0.839036250059783	-0.945151889869144	1	0.773029835128875	0.773029835128875
GO:0007140	male meiotic nuclear division	0.838796937389632	1.17121567144937	1	0.431929044019041	0.431929044019041
GO:0060385	axonogenesis involved in innervation	-0.838678061832278	0.785928907418693	1	0.856393183116795	0.856393183116795
GO:0006883	cellular sodium ion homeostasis	0.838481631491885	0.880980595556567	1	0.789950792678257	0.789950792678257
GO:0061572	actin filament bundle organization	0.838469040093864	-0.941160793867481	1	0.756249555882258	0.756249555882258
GO:0045622	regulation of T-helper cell differentiation	0.838274610485531	2.21083995192318	1	3.53523664207701e-05	3.53523664207701e-05
GO:0032872	regulation of stress-activated MAPK cascade	-0.838254582819708	-0.894701743085609	1	0.862546430968897	0.862546430968897
GO:1900027	regulation of ruffle assembly	0.838117530871324	0.774215714488377	1	0.917001638313903	0.917001638313903
GO:1990823	response to leukemia inhibitory factor	0.837957547487002	1.16073907710976	1	0.330239498083206	0.330239498083206
GO:0043407	negative regulation of MAP kinase activity	-0.837705413902237	1.15855647523199	1	0.447054006684991	0.447054006684991
GO:0033028	myeloid cell apoptotic process	0.83752815861899	1.81522293625409	1	0.00849361537152115	0.00849361537152115
